statusCode,statusMessage,croppingSerlNo,croppingSeasonName,croppingDate,croppingEndDate,croppingSystem,itemCode,cultivationArea,calCultivationArea,plantNum,calPlantNum,stemSlabNum,planSlabNum,plantDensity,standardPlantDensity,floodlightDec,leafArea,stndTemp,stndWeight,stndSolar,stndMeta,userId
,,4827.0,2021년_방울토마토,2021-07-29 00:00:00,2022-07-10 00:00:00,,80600.0,998.25,3300.0,7700.0,0.4,,,,,,,,,,,PF_0020760
,,6030.0,2022년_방울토마토(대추방울토마토),2022-07-08 00:00:00,2023-06-30 00:00:00,,80600.0,998.25,3300.0,7700.0,0.4,,,,,,,,,,,PF_0020760
0.0,NORMAL_CODE,4425.0,2021년_방울토마토,2021-02-22 00:00:00,2021-07-10 00:00:00,,80600.0,2994.75,9900.0,32500.0,0.30000000000000004,,,,,,,,,,,PF_0020761
,,4817.0,2021년_방울토마토_2,2021-11-17 00:00:00,2022-05-30 00:00:00,,80600.0,3025.0,10000.0,13000.0,0.8,,,,,,,,,,,PF_0020761
,,5702.0,리포트 작성을 위한 임시작기,2020-08-01 00:00:00,2022-12-31 00:00:00,,80600.0,0.30000000000000004,1.0,1.0,1.0,,,,,,,,,,,PF_0020761
0.0,NORMAL_CODE,4558.0,2021_오이 (기라성),2021-12-24 00:00:00,2022-05-30 00:00:00,,90100.0,1815.0,6000.0,16000.0,0.4,,,,,,,,,,,PF_0020762
,,4418.0,2020년_오이,2020-12-01 00:00:00,2021-05-21 00:00:00,,90100.0,1815.0,6000.0,15000.0,0.4,,,,,,,,,,,PF_0020762
,,5034.0,2022 기라성,2021-12-28 00:00:00,2022-05-30 00:00:00,,90100.0,2165.9,7160.0,16800.0,0.4,,,,,,,,,,,PF_0020762
,,5537.0,2022년 아파치,2022-05-29 00:00:00,2022-07-31 00:00:00,,90100.0,2165.9,7160.0,16800.0,0.4,,,,,,,,,,,PF_0020762
,,5985.0,2022년_오이,2022-08-25 00:00:00,2022-12-23 00:00:00,,90100.0,2165.9,7160.0,16800.0,0.4,,,,,,,,,,,PF_0020762
0.0,NORMAL_CODE,4431.0,2021년_방울토마토,2021-01-30 00:00:00,2021-07-30 00:00:00,,80600.0,,5400.0,16000.0,0.30000000000000004,,,,,,,,,,,PF_0020763
,,5700.0,리포트 작성을 위한 임시작기,2020-08-01 00:00:00,2022-12-31 00:00:00,,80600.0,0.30000000000000004,1.0,1.0,1.0,,,,,,,,,,,PF_0020763
,,4927.0,2021 방울토마토 스트롱,2021-10-19 00:00:00,2022-06-30 00:00:00,,80600.0,1815.0,6000.0,17000.0,0.4,,,,,,,,,,,PF_0020763
,,5987.0,2022년_방울토마토(더하드),2022-08-01 00:00:00,2023-06-30 00:00:00,,80600.0,4000.0,13223.14,38000.0,0.30000000000000004,,,,,,,,,,,PF_0020763
0.0,NORMAL_CODE,4258.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,1132.26,3743.0,,,,,,,,,,,,,PF_0020800
0.0,NORMAL_CODE,4259.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,719.35,2378.0,,,,,,,,,,,,,PF_0020801
0.0,NORMAL_CODE,4260.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,472.81,1563.0,,,,,,,,,,,,,PF_0020802
,,4449.0,2021년_마늘,2021-03-01 00:00:00,2021-06-01 00:00:00,,120900.0,472.81,1563.0,,,,,,,,,,,,,PF_0020802
0.0,NORMAL_CODE,4261.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,719.35,2378.0,,,,,,,,,,,,,PF_0020803
,,5337.0,2022년_마늘,2022-03-01 00:00:00,2022-06-01 00:00:00,,120900.0,719.35,2378.0,,,,,,,,,,,,,PF_0020803
0.0,NORMAL_CODE,4262.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,454.05,1501.0,,,,,,,,,,,,,PF_0020804
0.0,NORMAL_CODE,4263.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,1371.23,4533.0,,,,,,,,,,,,,PF_0020805
,,4450.0,2021년_마늘,2021-03-01 00:00:00,2021-06-01 00:00:00,,120900.0,1371.23,4533.0,,,,,,,,,,,,,PF_0020805
,,5137.0,2022년_마늘,2022-03-01 00:00:00,2022-06-01 00:00:00,,120900.0,1371.23,4533.0,,,,,,,,,,,,,PF_0020805
0.0,NORMAL_CODE,4264.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,347.27,1148.0,,,,,,,,,,,,,PF_0020806
,,5138.0,2022년_마늘,2022-03-01 00:00:00,2022-06-01 00:00:00,,120900.0,347.27,1148.0,,,,,,,,,,,,,PF_0020806
0.0,NORMAL_CODE,4265.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,328.21,1085.0,,,,,,,,,,,,,PF_0020807
0.0,NORMAL_CODE,4266.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,289.8,958.0,,,,,,,,,,,,,PF_0020808
0.0,NORMAL_CODE,4267.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,724.19,2394.0,,,,,,,,,,,,,PF_0020809
,,5139.0,2022년_마늘,2022-03-01 00:00:00,2022-06-01 00:00:00,,120900.0,724.19,2394.0,,,,,,,,,,,,,PF_0020809
0.0,NORMAL_CODE,4268.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,717.83,2373.0,,,,,,,,,,,,,PF_0020810
0.0,NORMAL_CODE,4269.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,719.35,2378.0,,,,,,,,,,,,,PF_0020811
0.0,NORMAL_CODE,4270.0,2020년_마늘,2020-03-01 00:00:00,2020-06-01 00:00:00,,120900.0,365.72,1209.0,,,,,,,,,,,,,PF_0020812
0.0,NORMAL_CODE,4157.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,2012.23,6652.0,,,,,,,,,,,,,PF_0020813
,,4679.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,2012.23,6652.0,,,,,,,,,,,,,PF_0020813
,,5020.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,2012.23,6652.0,0.0,,,,,,,,,,,,PF_0020813
0.0,NORMAL_CODE,4158.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1783.24,5895.0,,,,,,,,,,,,,PF_0020814
,,4539.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1783.24,5895.0,,,,,,,,,,,,,PF_0020814
,,5597.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1783.24,5895.0,0.0,,,,,,,,,,,,PF_0020814
0.0,NORMAL_CODE,4115.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1144.36,3783.0,,,,,,,,,,,,,PF_0020815
,,4651.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1144.36,3783.0,,,,,,,,,,,,,PF_0020815
,,5017.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1144.36,3783.0,0.0,,,,,,,,,,,,PF_0020815
0.0,NORMAL_CODE,4159.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1978.35,6540.0,,,,,,,,,,,,,PF_0020816
,,4540.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1978.35,6540.0,,,,,,,,,,,,,PF_0020816
0.0,NORMAL_CODE,4160.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,3209.83,10611.0,,,,,,,,,,,,,PF_0020817
0.0,NORMAL_CODE,4161.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,2031.29,6715.0,,,,,,,,,,,,,PF_0020818
,,4541.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,2031.29,6715.0,,,,,,,,,,,,,PF_0020818
0.0,NORMAL_CODE,4162.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1012.77,3348.0,,,,,,,,,,,,,PF_0020819
,,4542.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1012.77,3348.0,,,,,,,,,,,,,PF_0020819
,,5021.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1012.77,3348.0,0.0,,,,,,,,,,,,PF_0020819
0.0,NORMAL_CODE,4163.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1111.39,3674.0,,,,,,,,,,,,,PF_0020820
0.0,NORMAL_CODE,4164.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1220.29,4034.0,,,,,,,,,,,,,PF_0020821
,,4543.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1220.29,4034.0,,,,,,,,,,,,,PF_0020821
,,5022.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1220.29,4034.0,0.0,,,,,,,,,,,,PF_0020821
0.0,NORMAL_CODE,4118.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,2774.23,9171.0,,,,,,,,,,,,,PF_0020822
,,4637.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,2774.23,9171.0,,,,,,,,,,,,,PF_0020822
,,5617.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,2774.23,9171.0,0.0,,,,,,,,,,,,PF_0020822
0.0,NORMAL_CODE,4165.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1239.65,4098.0,,,,,,,,,,,,,PF_0020823
,,4544.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1239.65,4098.0,,,,,,,,,,,,,PF_0020823
,,5497.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1239.65,4098.0,0.0,,,,,,,,,,,,PF_0020823
0.0,NORMAL_CODE,4117.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,0.0,0.0,,,,,,,,,,,,,PF_0020824
,,4538.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,0.0,0.0,,,,,,,,,,,,,PF_0020824
,,5019.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,0.0,0.0,0.0,,,,,,,,,,,,PF_0020824
0.0,NORMAL_CODE,4116.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,0.0,0.0,,,,,,,,,,,,,PF_0020825
,,4537.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,0.0,0.0,,,,,,,,,,,,,PF_0020825
,,5018.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,0.0,0.0,0.0,,,,,,,,,,,,PF_0020825
0.0,NORMAL_CODE,4166.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,346.97,1147.0,,,,,,,,,,,,,PF_0020826
,,4598.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,346.97,1147.0,,,,,,,,,,,,,PF_0020826
,,5027.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,346.97,1147.0,0.0,,,,,,,,,,,,PF_0020826
0.0,NORMAL_CODE,4167.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1075.69,3556.0,,,,,,,,,,,,,PF_0020827
,,4545.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1075.69,3556.0,,,,,,,,,,,,,PF_0020827
,,5023.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1075.69,3556.0,0.0,,,,,,,,,,,,PF_0020827
0.0,NORMAL_CODE,4168.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1380.91,4565.0,,,,,,,,,,,,,PF_0020828
0.0,NORMAL_CODE,4169.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,2037.94,6737.0,,,,,,,,,,,,,PF_0020829
,,4546.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,2037.94,6737.0,,,,,,,,,,,,,PF_0020829
,,5025.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,2037.94,6737.0,0.0,,,,,,,,,,,,PF_0020829
0.0,NORMAL_CODE,4170.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1447.16,4784.0,,,,,,,,,,,,,PF_0020830
,,5479.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1447.16,4784.0,0.0,,,,,,,,,,,,PF_0020830
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020831
0.0,NORMAL_CODE,4171.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,874.23,2890.0,,,,,,,,,,,,,PF_0020832
,,4547.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,874.23,2890.0,,,,,,,,,,,,,PF_0020832
0.0,NORMAL_CODE,4172.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1125.6,3721.0,,,,,,,,,,,,,PF_0020833
,,4981.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1125.6,3721.0,0.0,,,,,,,,,,,,PF_0020833
,,5026.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1125.6,3721.0,0.0,,,,,,,,,,,,PF_0020833
0.0,NORMAL_CODE,4173.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,994.32,3287.0,,,,,,,,,,,,,PF_0020834
,,4548.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,994.32,3287.0,,,,,,,,,,,,,PF_0020834
,,5028.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,994.32,3287.0,0.0,,,,,,,,,,,,PF_0020834
0.0,NORMAL_CODE,4174.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,748.69,2475.0,,,,,,,,,,,,,PF_0020835
0.0,NORMAL_CODE,4175.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,2359.2,7799.0,,,,,,,,,,,,,PF_0020836
,,4659.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,2359.2,7799.0,,,,,,,,,,,,,PF_0020836
,,5024.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,2359.2,7799.0,0.0,,,,,,,,,,,,PF_0020836
0.0,NORMAL_CODE,4176.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1563.02,5167.0,,,,,,,,,,,,,PF_0020837
,,5517.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1563.02,5167.0,0.0,,,,,,,,,,,,PF_0020837
0.0,NORMAL_CODE,4177.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1818.93,6013.0,,,,,,,,,,,,,PF_0020838
,,4863.0,2021년_사과,2021-05-01 00:00:00,2021-10-20 00:00:00,,60100.0,1818.93,6013.0,,,,,,,,,,,,,PF_0020838
,,5029.0,2022년_사과,2022-05-01 00:00:00,2022-10-20 00:00:00,,60100.0,1818.93,6013.0,0.0,,,,,,,,,,,,PF_0020838
0.0,NORMAL_CODE,4178.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,764.12,2526.0,,,,,,,,,,,,,PF_0020839
0.0,NORMAL_CODE,4179.0,2020년_사과,2020-05-01 00:00:00,2020-10-20 00:00:00,,60100.0,1126.81,3725.0,,,,,,,,,,,,,PF_0020840
0.0,NORMAL_CODE,4325.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,209.94,694.0,,,,,,,,,,,,,PF_0020841
,,5577.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,209.94,694.0,,,,,,,,,,,,,PF_0020841
0.0,NORMAL_CODE,4326.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,328.82,1087.0,,,,,,,,,,,,,PF_0020842
,,4638.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,328.82,1087.0,,,,,,,,,,,,,PF_0020842
,,5578.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,328.82,1087.0,,,,,,,,,,,,,PF_0020842
0.0,NORMAL_CODE,4327.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,931.7,3080.0,,,,,,,,,,,,,PF_0020843
,,6043.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,931.7,3080.0,,,,,,,,,,,,,PF_0020843
0.0,NORMAL_CODE,4328.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,2704.65,8941.0,,,,,,,,,,,,,PF_0020844
,,4639.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,2704.65,8941.0,,,,,,,,,,,,,PF_0020844
,,5579.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,2704.65,8941.0,,,,,,,,,,,,,PF_0020844
0.0,NORMAL_CODE,4329.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,336.99,1114.0,,,,,,,,,,,,,PF_0020845
0.0,NORMAL_CODE,4330.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,399.3,1320.0,,,,,,,,,,,,,PF_0020846
,,4640.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,399.3,1320.0,,,,,,,,,,,,,PF_0020846
,,5580.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,399.3,1320.0,,,,,,,,,,,,,PF_0020846
0.0,NORMAL_CODE,4331.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1748.15,5779.0,,,,,,,,,,,,,PF_0020847
,,4641.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1748.15,5779.0,,,,,,,,,,,,,PF_0020847
0.0,NORMAL_CODE,4416.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,253.5,838.0,,,,,,,,,,,,,PF_0020848
,,4865.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,253.5,838.0,,,,,,,,,,,,,PF_0020848
,,5677.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,253.5,838.0,,,,,,,,,,,,,PF_0020848
0.0,NORMAL_CODE,4332.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1510.69,4994.0,,,,,,,,,,,,,PF_0020849
,,4642.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1510.69,4994.0,,,,,,,,,,,,,PF_0020849
0.0,NORMAL_CODE,4333.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1734.54,5734.0,,,,,,,,,,,,,PF_0020850
,,4643.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1734.54,5734.0,,,,,,,,,,,,,PF_0020850
0.0,NORMAL_CODE,4334.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1180.36,3902.0,,,,,,,,,,,,,PF_0020851
,,4883.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1180.36,3902.0,,,,,,,,,,,,,PF_0020851
,,5937.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,1180.36,3902.0,,,,,,,,,,,,,PF_0020851
0.0,NORMAL_CODE,4335.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1223.92,4046.0,,,,,,,,,,,,,PF_0020852
,,4644.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1223.92,4046.0,,,,,,,,,,,,,PF_0020852
,,5581.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,1223.92,4046.0,,,,,,,,,,,,,PF_0020852
0.0,NORMAL_CODE,4336.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1909.38,6312.0,,,,,,,,,,,,,PF_0020853
,,4645.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,1909.38,6312.0,,,,,,,,,,,,,PF_0020853
,,5582.0,2022년_블루베리,2022-07-01 00:00:00,2023-06-01 00:00:00,,65900.0,1909.38,6312.0,,,,,,,,,,,,,PF_0020853
0.0,NORMAL_CODE,4337.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,432.27,1429.0,,,,,,,,,,,,,PF_0020854
0.0,NORMAL_CODE,4338.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,818.26,2705.0,,,,,,,,,,,,,PF_0020855
,,4646.0,2021년_블루베리,2021-07-01 00:00:00,2022-06-01 00:00:00,,65900.0,818.26,2705.0,,,,,,,,,,,,,PF_0020855
0.0,NORMAL_CODE,4339.0,2020년_블루베리,2020-07-01 00:00:00,2021-06-01 00:00:00,,65900.0,1144.06,3782.0,,,,,,,,,,,,,PF_0020856
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020857
0.0,NORMAL_CODE,4211.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1112.6,3678.0,,,,,,,,,,,,,PF_0020858
0.0,NORMAL_CODE,4212.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1494.96,4942.0,,,,,,,,,,,,,PF_0020859
0.0,NORMAL_CODE,4213.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1215.14,4017.0,,,,,,,,,,,,,PF_0020860
,,4884.0,2021년_양파,2021-10-01 00:00:00,2022-06-20 00:00:00,,120100.0,1215.14,4017.0,,,,,,,,,,,,,PF_0020860
0.0,NORMAL_CODE,4214.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,984.03,3253.0,,,,,,,,,,,,,PF_0020861
,,4770.0,2021년_양파,2021-10-01 00:00:00,2022-06-20 00:00:00,,120100.0,984.03,3253.0,,,,,,,,,,,,,PF_0020861
0.0,NORMAL_CODE,4215.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,754.13,2493.0,,,,,,,,,,,,,PF_0020862
0.0,NORMAL_CODE,4216.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,922.93,3051.0,,,,,,,,,,,,,PF_0020863
0.0,NORMAL_CODE,4217.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1572.7,5199.0,,,,,,,,,,,,,PF_0020864
0.0,NORMAL_CODE,4218.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,284.96,942.0,,,,,,,,,,,,,PF_0020865
0.0,NORMAL_CODE,4219.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1224.52,4048.0,,,,,,,,,,,,,PF_0020866
0.0,NORMAL_CODE,4220.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1011.56,3344.0,,,,,,,,,,,,,PF_0020867
0.0,NORMAL_CODE,4221.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,916.27,3029.0,,,,,,,,,,,,,PF_0020868
0.0,NORMAL_CODE,4222.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,701.2,2318.0,,,,,,,,,,,,,PF_0020869
0.0,NORMAL_CODE,4223.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,559.02,1848.0,,,,,,,,,,,,,PF_0020870
0.0,NORMAL_CODE,4224.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,348.18,1151.0,,,,,,,,,,,,,PF_0020871
0.0,NORMAL_CODE,4225.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,967.4,3198.0,,,,,,,,,,,,,PF_0020872
0.0,NORMAL_CODE,4226.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1099.59,3635.0,,,,,,,,,,,,,PF_0020873
0.0,NORMAL_CODE,4227.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,804.65,2660.0,,,,,,,,,,,,,PF_0020874
,,4885.0,2021년_양파,2021-10-01 00:00:00,2022-06-20 00:00:00,,120100.0,804.65,2660.0,,,,,,,,,,,,,PF_0020874
0.0,NORMAL_CODE,4228.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,547.22,1809.0,,,,,,,,,,,,,PF_0020875
,,4693.0,2021년_양파,2021-10-01 00:00:00,2022-06-20 00:00:00,,120100.0,547.22,1809.0,,,,,,,,,,,,,PF_0020875
0.0,NORMAL_CODE,4229.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,630.71,2085.0,,,,,,,,,,,,,PF_0020876
0.0,NORMAL_CODE,4230.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,977.38,3231.0,,,,,,,,,,,,,PF_0020877
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020878
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020879
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020880
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020881
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020882
0.0,NORMAL_CODE,4231.0,2020년_대파,2020-03-10 00:00:00,2020-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020883
0.0,NORMAL_CODE,4232.0,2020년_대파,2020-03-10 00:00:00,2020-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020884
0.0,NORMAL_CODE,4233.0,2020년_대파,2020-03-10 00:00:00,2020-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020885
,,4690.0,2021년_대파,2021-03-10 00:00:00,2021-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020885
,,5461.0,2022년_대파,2022-03-10 00:00:00,2022-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020885
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020886
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020887
0.0,NORMAL_CODE,4234.0,2020년_대파,2020-03-10 00:00:00,2020-11-20 00:00:00,,120200.0,922.93,3051.0,,,,,,,,,,,,,PF_0020888
