,지역,일시,발전량,년,월,계절
17580,세종시,2020-02-21,41507.403,2020,02,가을
17581,세종시,2020-02-22,51873.958,2020,02,가을
17582,세종시,2020-02-23,75302.354,2020,02,가을
17583,세종시,2020-02-24,62029.427,2020,02,가을
17584,세종시,2020-02-25,2130.381,2020,02,가을
17585,세종시,2020-02-26,56934.906,2020,02,가을
17586,세종시,2020-02-27,55524.645,2020,02,가을
17587,세종시,2020-02-28,9831.38,2020,02,가을
17588,세종시,2020-02-29,48810.174,2020,02,가을
17589,세종시,2020-03-01,36259.395000000004,2020,03,가을
17590,세종시,2020-03-02,73053.145,2020,03,가을
17591,세종시,2020-03-03,51689.590000000004,2020,03,가을
17592,세종시,2020-03-04,60925.402,2020,03,가을
17593,세종시,2020-03-05,77096.758,2020,03,가을
17594,세종시,2020-03-06,75271.558,2020,03,가을
17595,세종시,2020-03-07,23253.852,2020,03,가을
17596,세종시,2020-03-08,71673.349,2020,03,가을
17597,세종시,2020-03-09,42718.944,2020,03,가을
17598,세종시,2020-03-10,7138.882,2020,03,가을
17599,세종시,2020-03-11,83714.061,2020,03,가을
17600,세종시,2020-03-12,76606.0,2020,03,가을
17601,세종시,2020-03-13,56090.736,2020,03,가을
17602,세종시,2020-03-14,79274.635,2020,03,가을
17603,세종시,2020-03-15,58822.752,2020,03,가을
17604,세종시,2020-03-16,81879.277,2020,03,가을
17605,세종시,2020-03-17,24286.927,2020,03,가을
17606,세종시,2020-03-18,74146.471,2020,03,가을
17607,세종시,2020-03-19,53358.667,2020,03,가을
17608,세종시,2020-03-20,78916.168,2020,03,가을
17609,세종시,2020-03-21,64832.527,2020,03,가을
17610,세종시,2020-03-22,76223.31,2020,03,가을
17611,세종시,2020-03-23,79212.09300000001,2020,03,가을
17612,세종시,2020-03-24,75534.879,2020,03,가을
17613,세종시,2020-03-25,74071.804,2020,03,가을
17614,세종시,2020-03-26,28130.011,2020,03,가을
17615,세종시,2020-03-27,25868.922000000002,2020,03,가을
17616,세종시,2020-03-28,58249.505,2020,03,가을
17617,세종시,2020-03-29,74915.892,2020,03,가을
17618,세종시,2020-03-30,82232.05500000001,2020,03,가을
17619,세종시,2020-03-31,77604.774,2020,03,가을
17620,세종시,2020-04-01,83669.86499999999,2020,04,가을
17621,세종시,2020-04-02,91548.73,2020,04,가을
17622,세종시,2020-04-03,106127.277,2020,04,가을
17623,세종시,2020-04-04,99106.26299999999,2020,04,가을
17624,세종시,2020-04-05,112350.467,2020,04,가을
17625,세종시,2020-04-06,103760.409,2020,04,가을
17626,세종시,2020-04-07,87308.861,2020,04,가을
17627,세종시,2020-04-08,115656.716,2020,04,가을
17628,세종시,2020-04-09,103629.268,2020,04,가을
17629,세종시,2020-04-10,92436.94,2020,04,가을
17630,세종시,2020-04-11,69099.353,2020,04,가을
17631,세종시,2020-04-12,67386.163,2020,04,가을
17632,세종시,2020-04-13,113215.594,2020,04,가을
17633,세종시,2020-04-14,113077.119,2020,04,가을
17634,세종시,2020-04-15,87111.493,2020,04,가을
17635,세종시,2020-04-16,103068.60100000001,2020,04,가을
17636,세종시,2020-04-17,54393.62,2020,04,가을
17637,세종시,2020-04-18,94989.557,2020,04,가을
17638,세종시,2020-04-19,21669.667,2020,04,가을
17639,세종시,2020-04-20,50320.466,2020,04,가을
17640,세종시,2020-04-21,115437.809,2020,04,가을
17641,세종시,2020-04-22,86290.173,2020,04,가을
17642,세종시,2020-04-23,106514.959,2020,04,가을
17643,세종시,2020-04-24,120059.942,2020,04,가을
17644,세종시,2020-04-25,103445.979,2020,04,가을
17645,세종시,2020-04-26,117516.782,2020,04,가을
17646,세종시,2020-04-27,86714.37299999999,2020,04,가을
17647,세종시,2020-04-28,111461.75200000001,2020,04,가을
17648,세종시,2020-04-29,110713.688,2020,04,가을
17649,세종시,2020-04-30,106502.54299999999,2020,04,가을
17650,세종시,2020-05-01,101870.633,2020,05,가을
17651,세종시,2020-05-02,73954.416,2020,05,가을
17652,세종시,2020-05-03,42592.756,2020,05,가을
17653,세종시,2020-05-04,90902.761,2020,05,가을
17654,세종시,2020-05-05,35025.537,2020,05,가을
17655,세종시,2020-05-06,104342.405,2020,05,가을
17656,세종시,2020-05-07,109665.067,2020,05,가을
17657,세종시,2020-05-08,89361.802,2020,05,가을
17658,세종시,2020-05-09,14423.405,2020,05,가을
17659,세종시,2020-05-10,45007.77,2020,05,가을
17660,세종시,2020-05-11,104859.356,2020,05,가을
17661,세종시,2020-05-12,97652.162,2020,05,가을
17662,세종시,2020-05-13,116971.624,2020,05,가을
17663,세종시,2020-05-14,91798.225,2020,05,가을
17664,세종시,2020-05-15,14401.393,2020,05,가을
17665,세종시,2020-05-16,36270.603,2020,05,가을
17666,세종시,2020-05-17,93769.165,2020,05,가을
17667,세종시,2020-05-18,71763.778,2020,05,가을
17668,세종시,2020-05-19,53648.45,2020,05,가을
17669,세종시,2020-05-20,106424.088,2020,05,가을
17670,세종시,2020-05-21,98253.818,2020,05,가을
17671,세종시,2020-05-22,102801.808,2020,05,가을
17672,세종시,2020-05-23,122931.102,2020,05,가을
17673,세종시,2020-05-24,85477.0,2020,05,가을
17674,세종시,2020-05-25,62829.388,2020,05,가을
17675,세종시,2020-05-26,101773.301,2020,05,가을
17676,세종시,2020-05-27,126550.194,2020,05,가을
17677,세종시,2020-05-28,110347.683,2020,05,가을
17678,세종시,2020-05-29,125594.62299999999,2020,05,가을
17679,세종시,2020-05-30,118373.226,2020,05,가을
17680,세종시,2020-05-31,90990.098,2020,05,가을
17681,세종시,2020-06-01,130155.412,2020,06,가을
17682,세종시,2020-06-02,57780.984,2020,06,가을
17683,세종시,2020-06-03,101111.647,2020,06,가을
17684,세종시,2020-06-04,118037.805,2020,06,가을
17685,세종시,2020-06-05,99521.368,2020,06,가을
17686,세종시,2020-06-06,107404.573,2020,06,가을
17687,세종시,2020-06-07,95143.982,2020,06,가을
17688,세종시,2020-06-08,117205.414,2020,06,가을
17689,세종시,2020-06-09,117668.94,2020,06,가을
17690,세종시,2020-06-10,99117.023,2020,06,가을
17691,세종시,2020-06-11,96191.799,2020,06,가을
17692,세종시,2020-06-12,40249.967000000004,2020,06,가을
17693,세종시,2020-06-13,93344.651,2020,06,가을
17694,세종시,2020-06-14,85111.122,2020,06,가을
17695,세종시,2020-06-15,124125.213,2020,06,가을
17696,세종시,2020-06-16,113994.424,2020,06,가을
17697,세종시,2020-06-17,89329.54699999999,2020,06,가을
17698,세종시,2020-06-18,46004.090000000004,2020,06,가을
17699,세종시,2020-06-19,106145.832,2020,06,가을
17700,세종시,2020-06-20,111798.853,2020,06,가을
17701,세종시,2020-06-21,117019.927,2020,06,가을
17702,세종시,2020-06-22,126106.232,2020,06,가을
17703,세종시,2020-06-23,86893.194,2020,06,가을
17704,세종시,2020-06-24,22352.908,2020,06,가을
17705,세종시,2020-06-25,26784.751,2020,06,가을
17706,세종시,2020-06-26,97714.016,2020,06,가을
17707,세종시,2020-06-27,86038.068,2020,06,가을
17708,세종시,2020-06-28,108349.37700000001,2020,06,가을
17709,세종시,2020-06-29,46681.72,2020,06,가을
17710,세종시,2020-06-30,28085.496,2020,06,가을
17711,세종시,2020-07-01,59352.529,2020,07,가을
17712,세종시,2020-07-02,102689.986,2020,07,가을
17713,세종시,2020-07-03,53997.661,2020,07,가을
17714,세종시,2020-07-04,88726.16,2020,07,가을
17715,세종시,2020-07-05,84013.304,2020,07,가을
17716,세종시,2020-07-06,95204.509,2020,07,가을
17717,세종시,2020-07-07,77116.41,2020,07,가을
17718,세종시,2020-07-08,103054.832,2020,07,가을
17719,세종시,2020-07-09,109772.093,2020,07,가을
17720,세종시,2020-07-10,80604.407,2020,07,가을
17721,세종시,2020-07-11,82312.402,2020,07,가을
17722,세종시,2020-07-12,28612.66,2020,07,가을
17723,세종시,2020-07-13,17437.740999999998,2020,07,가을
17724,세종시,2020-07-14,37055.667,2020,07,가을
17725,세종시,2020-07-15,71140.216,2020,07,가을
17726,세종시,2020-07-16,87592.807,2020,07,가을
17727,세종시,2020-07-17,106193.99100000001,2020,07,가을
17728,세종시,2020-07-18,93606.97499999999,2020,07,가을
17729,세종시,2020-07-19,65889.706,2020,07,가을
17730,세종시,2020-07-20,28337.879,2020,07,가을
17731,세종시,2020-07-21,108175.429,2020,07,가을
17732,세종시,2020-07-22,21736.1,2020,07,가을
17733,세종시,2020-07-23,14263.145999999999,2020,07,가을
17734,세종시,2020-07-24,38902.918,2020,07,가을
17735,세종시,2020-07-25,49110.209,2020,07,가을
17736,세종시,2020-07-26,56565.576,2020,07,가을
17737,세종시,2020-07-27,47482.679000000004,2020,07,가을
17738,세종시,2020-07-28,38462.068,2020,07,가을
17739,세종시,2020-07-29,19410.844,2020,07,가을
17740,세종시,2020-07-30,35012.419,2020,07,가을
17741,세종시,2020-07-31,71915.198,2020,07,가을
17742,세종시,2020-08-01,48408.337999999996,2020,08,가을
17743,세종시,2020-08-02,50861.582,2020,08,가을
17744,세종시,2020-08-03,19666.691,2020,08,가을
17745,세종시,2020-08-04,71204.281,2020,08,가을
17746,세종시,2020-08-05,45837.229,2020,08,가을
17747,세종시,2020-08-06,16067.341,2020,08,가을
17748,세종시,2020-08-07,15786.239,2020,08,가을
17749,세종시,2020-08-08,13801.991,2020,08,가을
17750,세종시,2020-08-09,25745.594,2020,08,가을
17751,세종시,2020-08-10,39372.081,2020,08,가을
17752,세종시,2020-08-11,23169.707,2020,08,가을
17753,세종시,2020-08-12,42717.504,2020,08,가을
17754,세종시,2020-08-13,71751.391,2020,08,가을
17755,세종시,2020-08-14,69129.34,2020,08,가을
17756,세종시,2020-08-15,72968.772,2020,08,가을
17757,세종시,2020-08-16,78914.295,2020,08,가을
17758,세종시,2020-08-17,81553.78,2020,08,가을
17759,세종시,2020-08-18,92177.738,2020,08,가을
17760,세종시,2020-08-19,104389.436,2020,08,가을
17761,세종시,2020-08-20,101157.08,2020,08,가을
17762,세종시,2020-08-21,92205.001,2020,08,가을
17763,세종시,2020-08-22,46855.074,2020,08,가을
17764,세종시,2020-08-23,93344.37199999999,2020,08,가을
17765,세종시,2020-08-24,101106.917,2020,08,가을
17766,세종시,2020-08-25,98326.465,2020,08,가을
17767,세종시,2020-08-26,74857.957,2020,08,가을
17768,세종시,2020-08-27,59528.122,2020,08,가을
17769,세종시,2020-08-28,80779.625,2020,08,가을
17770,세종시,2020-08-29,51796.723000000005,2020,08,가을
17771,세종시,2020-08-30,65677.45,2020,08,가을
17772,세종시,2020-08-31,83054.26,2020,08,가을
17773,세종시,2020-09-01,89517.372,2020,09,가을
17774,세종시,2020-09-02,18634.226,2020,09,가을
17775,세종시,2020-09-03,76264.366,2020,09,가을
17776,세종시,2020-09-04,100045.81,2020,09,가을
17777,세종시,2020-09-05,39848.879,2020,09,가을
17778,세종시,2020-09-06,39406.398,2020,09,가을
17779,세종시,2020-09-07,16246.781,2020,09,가을
17780,세종시,2020-09-08,91503.778,2020,09,가을
17781,세종시,2020-09-09,76017.934,2020,09,가을
17782,세종시,2020-09-10,74936.473,2020,09,가을
17783,세종시,2020-09-11,39896.868,2020,09,가을
17784,세종시,2020-09-12,26339.344,2020,09,가을
17785,세종시,2020-09-13,99150.546,2020,09,가을
17786,세종시,2020-09-14,84744.12299999999,2020,09,가을
17787,세종시,2020-09-15,83205.619,2020,09,가을
17788,세종시,2020-09-16,27185.341,2020,09,가을
17789,세종시,2020-09-17,30390.055,2020,09,가을
17790,세종시,2020-09-18,80843.179,2020,09,가을
17791,세종시,2020-09-19,85194.306,2020,09,가을
17792,세종시,2020-09-20,101492.672,2020,09,가을
17793,세종시,2020-09-21,89692.844,2020,09,가을
17794,세종시,2020-09-22,82373.157,2020,09,가을
17795,세종시,2020-09-23,67427.00600000001,2020,09,가을
17796,세종시,2020-09-24,87233.405,2020,09,가을
17797,세종시,2020-09-25,78965.499,2020,09,가을
17798,세종시,2020-09-26,91144.15,2020,09,가을
17799,세종시,2020-09-27,96023.452,2020,09,가을
17800,세종시,2020-09-28,95736.39600000001,2020,09,가을
17801,세종시,2020-09-29,78810.86,2020,09,가을
17802,세종시,2020-09-30,81951.663,2020,09,가을
17803,세종시,2020-10-01,67540.573,2020,10,가을
17804,세종시,2020-10-02,71541.351,2020,10,가을
17805,세종시,2020-10-03,33706.979,2020,10,가을
17806,세종시,2020-10-04,40975.715,2020,10,가을
17807,세종시,2020-10-05,92368.54,2020,10,가을
17808,세종시,2020-10-06,98460.155,2020,10,가을
17809,세종시,2020-10-07,84803.156,2020,10,가을
17810,세종시,2020-10-08,95070.746,2020,10,가을
17811,세종시,2020-10-09,93182.809,2020,10,가을
17812,세종시,2020-10-10,88228.056,2020,10,가을
17813,세종시,2020-10-11,45236.833999999995,2020,10,가을
17814,세종시,2020-10-12,57370.57,2020,10,가을
17815,세종시,2020-10-13,60540.82,2020,10,가을
17816,세종시,2020-10-14,50442.938,2020,10,가을
17817,세종시,2020-10-15,74402.372,2020,10,가을
17818,세종시,2020-10-16,36671.488000000005,2020,10,가을
17819,세종시,2020-10-17,78339.857,2020,10,가을
17820,세종시,2020-10-18,84157.771,2020,10,가을
17821,세종시,2020-10-19,75891.417,2020,10,가을
17822,세종시,2020-10-20,72405.064,2020,10,가을
17823,세종시,2020-10-21,21952.591,2020,10,가을
17824,세종시,2020-10-22,37370.068,2020,10,가을
17825,세종시,2020-10-23,85694.289,2020,10,가을
17826,세종시,2020-10-24,87242.85,2020,10,가을
17827,세종시,2020-10-25,72598.699,2020,10,가을
17828,세종시,2020-10-26,69807.158,2020,10,가을
17829,세종시,2020-10-27,66624.052,2020,10,가을
17830,세종시,2020-10-28,60454.534,2020,10,가을
17831,세종시,2020-10-29,71114.414,2020,10,가을
17832,세종시,2020-10-30,73271.09,2020,10,가을
17833,세종시,2020-10-31,61972.662,2020,10,가을
17834,세종시,2020-11-01,8824.335,2020,11,가을
17835,세종시,2020-11-02,71715.605,2020,11,가을
17836,세종시,2020-11-03,57569.731999999996,2020,11,가을
17837,세종시,2020-11-04,80319.601,2020,11,가을
17838,세종시,2020-11-05,62786.008,2020,11,가을
17839,세종시,2020-11-06,16695.219,2020,11,가을
17840,세종시,2020-11-07,53896.89,2020,11,가을
17841,세종시,2020-11-08,75941.778,2020,11,가을
17842,세종시,2020-11-09,71920.98,2020,11,가을
17843,세종시,2020-11-10,71657.949,2020,11,가을
17844,세종시,2020-11-11,68639.156,2020,11,가을
17845,세종시,2020-11-12,66568.259,2020,11,가을
17846,세종시,2020-11-13,47488.212,2020,11,가을
17847,세종시,2020-11-14,53310.973,2020,11,가을
17848,세종시,2020-11-15,58597.66,2020,11,가을
17849,세종시,2020-11-16,49511.906,2020,11,가을
17850,세종시,2020-11-17,25414.185999999998,2020,11,가을
17851,세종시,2020-11-18,17363.405,2020,11,가을
17852,세종시,2020-11-19,4482.564,2020,11,가을
17853,세종시,2020-11-20,5318.139,2020,11,가을
17854,세종시,2020-11-21,68238.534,2020,11,가을
17855,세종시,2020-11-22,12262.456,2020,11,가을
17856,세종시,2020-11-23,65077.168,2020,11,가을
17857,세종시,2020-11-24,43264.137,2020,11,가을
17858,세종시,2020-11-25,64973.267,2020,11,가을
17859,세종시,2020-11-26,58454.847,2020,11,가을
17860,세종시,2020-11-27,19485.779,2020,11,가을
17861,세종시,2020-11-28,66575.046,2020,11,가을
17862,세종시,2020-11-29,22016.532,2020,11,가을
17863,세종시,2020-11-30,63970.861,2020,11,가을
17864,세종시,2020-12-01,63870.492999999995,2020,12,가을
17865,세종시,2020-12-02,55134.865,2020,12,가을
17866,세종시,2020-12-03,59253.508,2020,12,가을
17867,세종시,2020-12-04,62396.848000000005,2020,12,가을
17868,세종시,2020-12-05,19361.227,2020,12,가을
17869,세종시,2020-12-06,43640.541,2020,12,가을
17870,세종시,2020-12-07,18660.418,2020,12,가을
17871,세종시,2020-12-08,61156.815,2020,12,가을
17872,세종시,2020-12-09,50488.219,2020,12,가을
17873,세종시,2020-12-10,31837.032,2020,12,가을
17874,세종시,2020-12-11,38682.447,2020,12,가을
17875,세종시,2020-12-12,56745.125,2020,12,가을
17876,세종시,2020-12-13,9511.349,2020,12,가을
17877,세종시,2020-12-14,67061.996,2020,12,가을
17878,세종시,2020-12-15,62474.271,2020,12,가을
17879,세종시,2020-12-16,63149.792,2020,12,가을
17880,세종시,2020-12-17,63555.573,2020,12,가을
17881,세종시,2020-12-18,24922.254,2020,12,가을
17882,세종시,2020-12-19,66492.196,2020,12,가을
17883,세종시,2020-12-20,61762.545999999995,2020,12,가을
17884,세종시,2020-12-21,40978.757,2020,12,가을
17885,세종시,2020-12-22,50656.683,2020,12,가을
17886,세종시,2020-12-23,27819.051,2020,12,가을
17887,세종시,2020-12-24,51432.495,2020,12,가을
17888,세종시,2020-12-25,50279.272,2020,12,가을
17889,세종시,2020-12-26,33636.327,2020,12,가을
17890,세종시,2020-12-27,34039.31,2020,12,가을
17891,세종시,2020-12-28,50680.5,2020,12,가을
17892,세종시,2020-12-29,15638.068,2020,12,가을
17893,세종시,2020-12-30,8801.568,2020,12,가을
17894,세종시,2020-12-31,25844.734,2020,12,가을
17895,세종시,2021-01-01,15252.697,2021,01,가을
17896,세종시,2021-01-02,37037.635,2021,01,가을
17897,세종시,2021-01-03,35763.62,2021,01,가을
17898,세종시,2021-01-04,36492.636,2021,01,가을
17899,세종시,2021-01-05,45708.855,2021,01,가을
17900,세종시,2021-01-06,50839.801,2021,01,가을
17901,세종시,2021-01-07,7892.204000000001,2021,01,가을
17902,세종시,2021-01-08,14366.781,2021,01,가을
17903,세종시,2021-01-09,18548.3,2021,01,가을
17904,세종시,2021-01-10,26686.483,2021,01,가을
17905,세종시,2021-01-11,15347.161,2021,01,가을
17906,세종시,2021-01-12,37588.333,2021,01,가을
17907,세종시,2021-01-13,45574.728,2021,01,가을
17908,세종시,2021-01-14,61123.837999999996,2021,01,가을
17909,세종시,2021-01-15,20184.142,2021,01,가을
17910,세종시,2021-01-16,59166.13,2021,01,가을
17911,세종시,2021-01-17,67235.72899999999,2021,01,가을
17912,세종시,2021-01-18,15834.142,2021,01,가을
17913,세종시,2021-01-19,64853.589,2021,01,가을
17914,세종시,2021-01-20,68378.253,2021,01,가을
17915,세종시,2021-01-21,28797.46,2021,01,가을
17916,세종시,2021-01-22,16414.839,2021,01,가을
17917,세종시,2021-01-23,27209.123,2021,01,가을
17918,세종시,2021-01-24,68196.989,2021,01,가을
17919,세종시,2021-01-25,56043.601,2021,01,가을
17920,세종시,2021-01-26,12430.651,2021,01,가을
17921,세종시,2021-01-27,64995.216,2021,01,가을
17922,세종시,2021-01-28,20318.955,2021,01,가을
17923,세종시,2021-01-29,69789.115,2021,01,가을
17924,세종시,2021-01-30,47375.979,2021,01,가을
17925,세종시,2021-01-31,63063.894,2021,01,가을
17926,세종시,2021-02-01,38841.236,2021,02,가을
17927,세종시,2021-02-02,83433.816,2021,02,가을
17928,세종시,2021-02-03,72484.08899999999,2021,02,가을
17929,세종시,2021-02-04,58695.498,2021,02,가을
17930,세종시,2021-02-05,60033.942,2021,02,가을
17931,세종시,2021-02-06,47382.222,2021,02,가을
17932,세종시,2021-02-07,58981.24,2021,02,가을
17933,세종시,2021-02-08,89331.464,2021,02,가을
17934,세종시,2021-02-09,85564.97099999999,2021,02,가을
17935,세종시,2021-02-10,49338.017,2021,02,가을
17936,세종시,2021-02-11,62673.468,2021,02,가을
17937,세종시,2021-02-12,74919.917,2021,02,가을
17938,세종시,2021-02-13,79250.502,2021,02,가을
17939,세종시,2021-02-14,28171.291,2021,02,가을
17940,세종시,2021-02-15,59836.86,2021,02,가을
17941,세종시,2021-02-16,45691.247,2021,02,가을
17942,세종시,2021-02-17,32294.055,2021,02,가을
17943,세종시,2021-02-18,62343.873,2021,02,가을
17944,세종시,2021-02-19,88480.31999999999,2021,02,가을
17945,세종시,2021-02-20,76449.501,2021,02,가을
17946,세종시,2021-02-21,84393.452,2021,02,가을
17947,세종시,2021-02-22,77652.421,2021,02,가을
17948,세종시,2021-02-23,88213.35,2021,02,가을
17949,세종시,2021-02-24,71312.966,2021,02,가을
17950,세종시,2021-02-25,22218.509000000002,2021,02,가을
17951,세종시,2021-02-26,81992.478,2021,02,가을
17952,세종시,2021-02-27,85242.00899999999,2021,02,가을
17953,세종시,2021-02-28,39515.569,2021,02,가을
17954,세종시,2021-03-01,8695.909,2021,03,가을
17955,세종시,2021-03-02,36730.051,2021,03,가을
17956,세종시,2021-03-03,77533.315,2021,03,가을
17957,세종시,2021-03-04,33203.412,2021,03,가을
17958,세종시,2021-03-05,91552.544,2021,03,가을
17959,세종시,2021-03-06,56899.799,2021,03,가을
17960,세종시,2021-03-07,52526.374,2021,03,가을
17961,세종시,2021-03-08,91748.499,2021,03,가을
17962,세종시,2021-03-09,75171.389,2021,03,가을
17963,세종시,2021-03-10,100046.7,2021,03,가을
17964,세종시,2021-03-11,89449.349,2021,03,가을
17965,세종시,2021-03-12,21310.392,2021,03,가을
17966,세종시,2021-03-13,84130.406,2021,03,가을
17967,세종시,2021-03-14,78213.957,2021,03,가을
17968,세종시,2021-03-15,82435.622,2021,03,가을
17969,세종시,2021-03-16,110160.102,2021,03,가을
17970,세종시,2021-03-17,104988.266,2021,03,가을
17971,세종시,2021-03-18,97221.428,2021,03,가을
17972,세종시,2021-03-19,83517.55500000001,2021,03,가을
17973,세종시,2021-03-20,14875.396,2021,03,가을
17974,세종시,2021-03-21,61518.926,2021,03,가을
17975,세종시,2021-03-22,105097.389,2021,03,가을
17976,세종시,2021-03-23,106902.054,2021,03,가을
17977,세종시,2021-03-24,99919.391,2021,03,가을
17978,세종시,2021-03-25,106046.492,2021,03,가을
17979,세종시,2021-03-26,81854.08,2021,03,가을
17980,세종시,2021-03-27,23886.0,2021,03,가을
17981,세종시,2021-03-28,18421.951,2021,03,가을
17982,세종시,2021-03-29,92213.853,2021,03,가을
17983,세종시,2021-03-30,115921.36499999999,2021,03,가을
17984,세종시,2021-03-31,109812.984,2021,03,가을
17985,세종시,2021-04-01,86864.475,2021,04,가을
17986,세종시,2021-04-02,81794.852,2021,04,가을
17987,세종시,2021-04-03,17025.125,2021,04,가을
17988,세종시,2021-04-04,42300.067,2021,04,가을
17989,세종시,2021-04-05,124257.77,2021,04,가을
17990,세종시,2021-04-06,111859.209,2021,04,가을
17991,세종시,2021-04-07,117123.276,2021,04,가을
17992,세종시,2021-04-08,121897.52,2021,04,가을
17993,세종시,2021-04-09,114339.679,2021,04,가을
17994,세종시,2021-04-10,107971.97,2021,04,가을
17995,세종시,2021-04-11,111622.66,2021,04,가을
17996,세종시,2021-04-12,28540.177,2021,04,가을
17997,세종시,2021-04-13,104943.734,2021,04,가을
17998,세종시,2021-04-14,131690.747,2021,04,가을
17999,세종시,2021-04-15,113821.486,2021,04,가을
18000,세종시,2021-04-16,27249.589,2021,04,가을
18001,세종시,2021-04-17,89540.899,2021,04,가을
18002,세종시,2021-04-18,114025.46,2021,04,가을
18003,세종시,2021-04-19,123845.767,2021,04,가을
18004,세종시,2021-04-20,112223.801,2021,04,가을
18005,세종시,2021-04-21,105880.67,2021,04,가을
18006,세종시,2021-04-22,86515.09,2021,04,가을
18007,세종시,2021-04-23,58730.775,2021,04,가을
18008,세종시,2021-04-24,88655.776,2021,04,가을
18009,세종시,2021-04-25,116983.213,2021,04,가을
18010,세종시,2021-04-26,116536.268,2021,04,가을
18011,세종시,2021-04-27,50806.625,2021,04,가을
18012,세종시,2021-04-28,70511.234,2021,04,가을
18013,세종시,2021-04-29,91361.74,2021,04,가을
18014,세종시,2021-04-30,69669.083,2021,04,가을
18015,세종시,2021-05-01,48205.019,2021,05,가을
18016,세종시,2021-05-02,99921.818,2021,05,가을
18017,세종시,2021-05-03,109103.92199999999,2021,05,가을
18018,세종시,2021-05-04,35598.404,2021,05,가을
18019,세종시,2021-05-05,116584.84300000001,2021,05,가을
18020,세종시,2021-05-06,90967.462,2021,05,가을
18021,세종시,2021-05-07,75900.073,2021,05,가을
18022,세종시,2021-05-08,118034.51,2021,05,가을
18023,세종시,2021-05-09,132412.457,2021,05,가을
18024,세종시,2021-05-10,17642.588,2021,05,가을
18025,세종시,2021-05-11,90198.098,2021,05,가을
18026,세종시,2021-05-12,120466.727,2021,05,가을
18027,세종시,2021-05-13,120125.761,2021,05,가을
18028,세종시,2021-05-14,104789.447,2021,05,가을
18029,세종시,2021-05-15,51003.168,2021,05,가을
18030,세종시,2021-05-16,15922.094000000001,2021,05,가을
18031,세종시,2021-05-17,19889.833,2021,05,가을
18032,세종시,2021-05-18,97443.134,2021,05,가을
18033,세종시,2021-05-19,123022.113,2021,05,가을
18034,세종시,2021-05-20,24678.423,2021,05,가을
18035,세종시,2021-05-21,24434.596,2021,05,가을
18036,세종시,2021-05-22,122642.737,2021,05,가을
18037,세종시,2021-05-23,87608.048,2021,05,가을
18038,세종시,2021-05-24,111343.23700000001,2021,05,가을
18039,세종시,2021-05-25,106190.393,2021,05,가을
18040,세종시,2021-05-26,64947.255,2021,05,가을
18041,세종시,2021-05-27,59909.65,2021,05,가을
18042,세종시,2021-05-28,38170.343,2021,05,가을
18043,세종시,2021-05-29,99502.925,2021,05,가을
18044,세종시,2021-05-30,121635.533,2021,05,가을
18045,세종시,2021-05-31,68363.497,2021,05,가을
18046,세종시,2021-06-01,103901.501,2021,06,가을
18047,세종시,2021-06-02,99812.915,2021,06,가을
18048,세종시,2021-06-03,20348.345,2021,06,가을
18049,세종시,2021-06-04,130062.378,2021,06,가을
18050,세종시,2021-06-05,106721.33,2021,06,가을
18051,세종시,2021-06-06,100125.982,2021,06,가을
18052,세종시,2021-06-07,83318.28,2021,06,가을
18053,세종시,2021-06-08,105883.063,2021,06,가을
18054,세종시,2021-06-09,114987.13,2021,06,가을
18055,세종시,2021-06-10,81333.53600000001,2021,06,가을
18056,세종시,2021-06-11,78306.659,2021,06,가을
18057,세종시,2021-06-12,112170.089,2021,06,가을
18058,세종시,2021-06-13,93191.28600000001,2021,06,가을
18059,세종시,2021-06-14,81509.358,2021,06,가을
18060,세종시,2021-06-15,42987.137,2021,06,가을
18061,세종시,2021-06-16,93243.447,2021,06,가을
18062,세종시,2021-06-17,49830.919,2021,06,가을
18063,세종시,2021-06-18,38183.877,2021,06,가을
18064,세종시,2021-06-19,120901.973,2021,06,가을
18065,세종시,2021-06-20,112647.057,2021,06,가을
18066,세종시,2021-06-21,123177.03,2021,06,가을
18067,세종시,2021-06-22,89004.178,2021,06,가을
18068,세종시,2021-06-23,39752.752,2021,06,가을
18069,세종시,2021-06-24,90794.286,2021,06,가을
18070,세종시,2021-06-25,113596.83,2021,06,가을
18071,세종시,2021-06-26,76705.709,2021,06,가을
18072,세종시,2021-06-27,97413.273,2021,06,가을
18073,세종시,2021-06-28,84602.558,2021,06,가을
18074,세종시,2021-06-29,87967.05099999999,2021,06,가을
18075,세종시,2021-06-30,81060.519,2021,06,가을
18076,세종시,2021-07-01,100604.17,2021,07,가을
18077,세종시,2021-07-02,94796.558,2021,07,가을
18078,세종시,2021-07-03,37707.565,2021,07,가을
18079,세종시,2021-07-04,40113.676999999996,2021,07,가을
18080,세종시,2021-07-05,62465.777,2021,07,가을
18081,세종시,2021-07-06,54421.048,2021,07,가을
18082,세종시,2021-07-07,42320.746,2021,07,가을
18083,세종시,2021-07-08,92771.418,2021,07,가을
18084,세종시,2021-07-09,85244.821,2021,07,가을
18085,세종시,2021-07-10,85169.34,2021,07,가을
18086,세종시,2021-07-11,72538.384,2021,07,가을
18087,세종시,2021-07-12,86959.299,2021,07,가을
18088,세종시,2021-07-13,94128.039,2021,07,가을
18089,세종시,2021-07-14,93936.265,2021,07,가을
18090,세종시,2021-07-15,95675.959,2021,07,가을
18091,세종시,2021-07-16,100617.081,2021,07,가을
